CRASH_NUM,Year,latitude,longitude,adt,Alignment,Location type,Occupant,Vehicle type,Driver injury
LA21_20211207170231125260,2021,30.42306,-91.151551,20856,Straight,Business,Single,Suv,No Injury
LA21_20211213170231126630,2021,30.509995,-91.127628,0,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_20211213170231127169,2021,30.398589,-91.107409,30881,Straight,Business,Single,Other,No Injury
LA21_20211215170231128309,2021,30.427555,-91.078128,144858,Straight,Business,Two or more,Passenger Car,No Injury
LA21_20211223170231130699,2021,30.426958,-91.168587,162500,Straight,Manufacturing Or Industrial,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_202112294001290041,2021,31.305023,-92.47986,40420,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_202112314001310014,2021,31.277682,-92.446623,17926,Straight,Business,Single,Passenger Car,No Injury
LA21_21-00034645,2021,30.236505,-92.012809,53500,Straight,Business,Single,Passenger Car,No Injury
LA21_21-00093938,2021,30.229989,-92.00285,10356,Straight,Business,Single,Passenger Car,No Injury
LA21_210105041556699,2021,31.845035,-93.789776,458,Hillcrest,Open Country,Single,Van,No Injury
LA21_210105064732048,2021,30.63929,-92.41958,1671,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210105102855701,2021,30.540017,-92.086651,5250,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210107072338945,2021,30.232856,-92.663385,16235,Straight,Business,Single,Passenger Car,No Injury
LA21_210107173000411,2021,30.229482,-92.268729,5424,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210108061035336,2021,32.542277,-93.708442,32230,Straight,Other,Single,Passenger Car,No Injury
LA21_210108124732836,2021,30.517675,-90.482762,24836,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210109164012040,2021,32.44352,-93.95064,48700,Curve,Business,Two or more,Suv,No Injury
LA21_210110065452025,2021,32.443396,-93.981454,2902,Straight,Business,Two or more,Truck/Trailer,No Injury
LA21_210111080656415,2021,32.521052,-93.7366,10087,Curve,Business,Two or more,Passenger Car,No Injury
LA21_210112123617950,2021,29.759817,-91.42884,1905,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210113135512739,2021,30.222638,-92.654909,9914,Straight,Business,Single,Passenger Car,No Injury
LA21_210113173753077,2021,29.901444,-90.390401,1546,Straight,Residential,Single,Passenger Car,No Injury
LA21_210115161903785,2021,30.066752,-90.480971,24602,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210115194305578,2021,30.45045,-91.209993,26243,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210116124417628,2021,32.510115,-92.081977,48264,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210116210503704,2021,29.915667,-90.064544,5626,Straight,Business,Two or more,Suv,No Injury
LA21_210117033311022,2021,32.529015,-92.63929,11817,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210117214343395,2021,30.936834,-90.508965,5080,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210118111532729,2021,30.006869,-90.240562,55026,Straight,Business,Single,Van,No Injury
LA21_210119090450587,2021,29.941731,-89.961545,41278,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210121075047285,2021,30.122458,-91.829604,4589,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210122215414919,2021,30.009736,-90.020896,36869,Straight,Business,Single,Passenger Car,No Injury
LA21_210124064128415,2021,29.74089,-91.438079,1958,Straight,Business,Single,Passenger Car,No Injury
LA21_210124182541511,2021,30.283989,-90.955062,16385,Straight,Business,Single,Suv,No Injury
LA21_210125140706900,2021,32.528249,-93.719233,10087,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210127045241402,2021,30.265268,-91.102193,13268,Straight,Residential,Single,Passenger Car,No Injury
LA21_210127060019928,2021,29.885198,-90.725554,2500,Straight,Residential,Two or more,Passenger Car,No Injury
LA21_210127060019928,2021,29.885198,-90.725554,2500,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210128123900707,2021,29.960899,-91.207627,589,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210128161343256,2021,32.40219,-93.815199,14000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210130110015357,2021,30.207516,-92.37951,5836,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210130215546535,2021,29.946189,-90.088831,45902,Straight,Business,Two or more,Suv,No Injury
LA21_210201060812425,2021,31.780857,-93.125401,4563,Curve,Residential,Single,Truck/Trailer,No Injury
LA21_210201111038361,2021,32.40085,-93.694137,10348,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210201125641018,2021,32.483028,-93.711134,28527,Straight,Business,Two or more,Passenger Car,No Injury
LA21_210201161342732,2021,29.598756,-90.703232,8687,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210202064422291,2021,31.739771,-93.081834,13139,Straight,Business,Two or more,Suv,No Injury
LA21_210203115847664,2021,32.548947,-92.920447,4815,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210204103922464,2021,32.451423,-93.865356,87300,Straight,Business,Two or more,Suv,Injury
LA21_210204163100003,2021,30.064525,-91.027738,2295,Straight,Business,Single,Passenger Car,No Injury
LA21_210205193010623,2021,32.438614,-93.706661,47400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210206201423570,2021,29.971153,-90.067353,139812,Straight,Business,Two or more,Suv,No Injury
LA21_210208185238442,2021,32.601221,-93.843149,616,Curve,Business,Single,Passenger Car,Injury
LA21_210209131944938,2021,30.494896,-92.42743,19959,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210211000647692,2021,30.49975,-92.415186,9511,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210211170220900,2021,29.843778,-91.654065,1215,Curve,Residential,Single,Other,No Injury
LA21_210211185759534,2021,29.951229,-90.38059,6940,Straight,Business,Single,Suv,Injury
LA21_210211204234938,2021,30.256735,-92.267104,8424,Curve,Business,Single,Truck/Trailer,No Injury
LA21_210212125434441,2021,32.778929,-92.405404,14906,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210212145656508,2021,31.221374,-91.980657,1098,Straight,Residential,Single,Van,No Injury
LA21_210212172821133,2021,30.273258,-92.008117,8684,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210212193552425,2021,29.986941,-90.140002,12409,Straight,Business,Single,Passenger Car,No Injury
LA21_210213064711553,2021,30.271968,-89.759269,17715,Straight,Business,Single,Passenger Car,No Injury
LA21_210213182606284,2021,32.442167,-93.848742,11709,Straight,Business,Single,Suv,No Injury
LA21_210214080440620,2021,32.829787,-91.467536,390,Straight,Residential,Single,Suv,No Injury
LA21_210216190625333,2021,32.48362,-93.779556,8756,Straight,Manufacturing Or Industrial,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210217100002384,2021,30.488832,-90.091872,11700,Straight,Residential,Single,Passenger Car,No Injury
LA21_210217103359459,2021,30.448381,-91.244578,23916,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210218103536578,2021,30.726605,-90.518235,18442,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210219144201421,2021,30.953766,-92.183445,5670,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210221144200165,2021,30.205736,-93.180123,24199,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210222032250564,2021,30.694456,-92.296996,9406,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210222164506605,2021,32.356148,-93.753803,42000,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210223083707991,2021,29.494147,-89.709873,5064,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210223110210470,2021,31.11872,-92.069852,2900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210225150508544,2021,32.540687,-92.633239,43425,Straight,Business,Two or more,Passenger Car,No Injury
LA21_210226073213636,2021,29.964841,-92.137884,7900,Straight,Business,Single,Suv,No Injury
LA21_210226150151759,2021,30.213961,-92.364182,4225,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210227012928018,2021,32.528227,-93.719015,10087,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210228235629074,2021,32.493771,-92.083265,48264,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210301011803566,2021,30.252441,-92.193125,3348,Straight,Business,Two or more,Van,No Injury
LA21_210301093229857,2021,32.543579,-93.837271,10000,Straight,Business,Single,Van,No Injury
LA21_210302082514000,2021,30.637404,-90.501561,7823,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210303085821664,2021,30.33037,-92.493222,1891,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210303132518156,2021,30.22752,-93.197075,11545,Straight,Business,Single,Suv,No Injury
LA21_210303135819211,2021,32.510299,-92.117473,7356,Straight,Business,Single,Passenger Car,No Injury
LA21_210304015019334,2021,32.556971,-93.726124,29391,Straight,Business,Single,Suv,No Injury
LA21_210305173657976,2021,30.051463,-89.953439,125815,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210308101032479,2021,30.493886,-92.415177,9511,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210308102615934,2021,30.68834,-92.264308,9348,Straight,Business,Single,Passenger Car,No Injury
LA21_210308152928083,2021,29.911091,-90.057438,6348,Straight,Business,Single,Suv,No Injury
LA21_210308204701816,2021,30.459739,-90.947993,6516,Straight,Business,Single,Passenger Car,No Injury
LA21_210309105740960,2021,32.014704,-93.340864,1366,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210311090853817,2021,30.019468,-90.239269,55026,Straight,Business,Single,Passenger Car,No Injury
LA21_210311115833714,2021,29.913702,-90.379828,6937,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210311163020744,2021,29.939884,-90.193861,4850,Straight,Business,Single,Passenger Car,No Injury
LA21_210311184840026,2021,30.244858,-92.107484,63419,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210311222954641,2021,32.416233,-93.814892,45655,Straight,Open Country,Single,Passenger Car,No Injury
LA21_210312071426075,2021,30.102634,-92.12459,16346,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210312202043121,2021,32.456674,-93.722113,23600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210313124503223,2021,30.369171,-90.072828,28786,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210314150449188,2021,29.801621,-90.817178,8884,Straight,Business,Single,Passenger Car,No Injury
LA21_210316083058192,2021,30.208484,-92.040232,7943,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210317055851195,2021,32.282429,-93.823097,11304,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210317145639516,2021,30.402962,-92.214837,3725,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210318140701235,2021,29.710829,-89.992933,7034,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210318172916416,2021,29.909065,-90.144493,6476,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210319131753558,2021,30.218277,-90.932115,6954,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210319150526696,2021,32.491405,-92.054655,47122,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210319223110239,2021,32.866035,-93.970238,2072,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210320065022704,2021,30.159983,-92.052621,44689,Straight,Business,Single,Suv,No Injury
LA21_210320075941788,2021,30.488096,-90.861656,28944,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210320094624837,2021,30.222614,-93.314466,91159,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210321013703788,2021,30.123851,-91.828691,8594,Straight,Business,Single,Suv,No Injury
LA21_210323095704528,2021,31.124621,-92.062531,8508,Straight,Business,Single,Suv,No Injury
LA21_210323140839565,2021,30.235127,-92.184631,7383,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210323144224231,2021,30.168719,-93.24647,7400,Straight,Business,Single,Suv,No Injury
LA21_210324102959136,2021,32.090766,-92.089332,13023,Curve,Business,Two or more,Truck/Trailer,No Injury
LA21_210324232102430,2021,30.031469,-91.842491,9860,Curve,Business,Two or more,Passenger Car,No Injury
LA21_210325050221677,2021,29.792521,-91.496856,1107,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210325134202713,2021,32.527618,-93.718256,51168,Straight,Business,Single,Passenger Car,No Injury
LA21_210326171148714,2021,30.204132,-92.045803,31868,Straight,Business,Two or more,Suv,No Injury
LA21_210326230748927,2021,30.207145,-92.038203,24324,Straight,Business,Two or more,Suv,No Injury
LA21_210327153747061,2021,32.510671,-92.157439,20964,Straight,Business,Single,Passenger Car,No Injury
LA21_210329085724365,2021,30.503275,-90.748405,11448,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210330010553383,2021,29.593945,-90.703855,13986,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210331102155532,2021,30.440005,-91.210334,75477,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210331142705146,2021,30.216722,-93.170771,39900,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210331221803042,2021,32.44192,-93.781211,16019,Straight,Business,Two or more,Suv,No Injury
LA21_210401090631127,2021,30.063872,-90.564295,2649,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210401173631621,2021,30.490033,-90.457086,25638,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210401192002839,2021,29.597671,-90.730145,30631,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210402171000784,2021,30.266709,-92.008108,8684,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210403185025848,2021,30.210357,-92.009911,27495,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210405181339604,2021,30.070038,-90.496597,7240,Straight,Business,Single,Van,No Injury
LA21_210405232223347,2021,30.168712,-93.249252,7400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210406022140607,2021,30.363483,-90.06154,28786,Straight,Business,Two or more,Suv,No Injury
LA21_210406053356406,2021,30.200996,-92.015374,24324,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210407030528624,2021,30.487771,-90.861649,28944,Straight,Business,Two or more,Suv,No Injury
LA21_210407062540009,2021,30.043,-90.444466,30992,Straight,Manufacturing Or Industrial,Single,Passenger Car,No Injury
LA21_210407121101505,2021,32.774795,-91.938112,12053,Straight,Business,Single,Suv,No Injury
LA21_210408041007562,2021,29.796373,-93.322114,2013,Straight,Business,Two or more,Van,Injury
LA21_210408091046039,2021,31.751651,-93.108305,18628,Straight,Business,Single,Suv,No Injury
LA21_210408190401746,2021,32.594552,-93.815234,1918,Straight,Residential,Single,Suv,No Injury
LA21_210409065444723,2021,32.497422,-93.692551,28527,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210409082813701,2021,30.414517,-91.224564,42510,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210409175331107,2021,29.96321,-90.129751,19803,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210410132808983,2021,31.753664,-93.082401,16533,Straight,Business,Single,Suv,No Injury
LA21_210411072359836,2021,32.612923,-93.283045,3860,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210411102120158,2021,31.104176,-92.062118,19180,Straight,Business,Single,Suv,No Injury
LA21_210411211537747,2021,30.038187,-90.676755,3081,Straight,Business,Single,Passenger Car,No Injury
LA21_210412165953251,2021,30.450762,-91.245242,6356,Straight,Business,Single,Passenger Car,No Injury
LA21_210413104620732,2021,31.573225,-91.452979,23045,Straight,Business,Single,Passenger Car,No Injury
LA21_210414035153519,2021,30.047988,-89.986809,6171,Straight,Residential,Single,Other,No Injury
LA21_210414104620245,2021,30.256714,-93.258123,26499,Straight,Business,Single,Passenger Car,No Injury
LA21_210414130100402,2021,30.234956,-92.107417,9128,Hillcrest,Business,Single,Passenger Car,No Injury
LA21_210414185111598,2021,30.269703,-92.008293,8684,Straight,Business,Single,Suv,No Injury
LA21_210415040650321,2021,30.575513,-91.142907,6413,Straight,Residential,Single,Van,No Injury
LA21_210416133009515,2021,32.047451,-91.65723,6885,Other,Business,Single,"Lt. Truck (P.U., Etc.)",Injury
LA21_210416152145969,2021,32.40091,-93.693604,10348,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210416170934791,2021,32.5302,-92.63921,11817,Straight,Business,Single,Suv,No Injury
LA21_210418060533458,2021,30.4519,-90.956488,28388,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210418202236082,2021,30.227571,-93.179908,11545,Straight,Business,Single,Passenger Car,No Injury
LA21_210419090449360,2021,30.451717,-90.956489,28388,Straight,Business,Single,Truck/Trailer,No Injury
LA21_210419130915973,2021,30.284925,-89.745343,20800,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210420090850277,2021,30.176186,-93.179869,8544,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA21_210420125301196,2021,30.494896,-92.42747,19959,Straight,Business,Single,Truck/Trailer,No Injury
